pair_ID	gi_score	Zn_starvation_reg	Proteasome	PPI_overlap	PPI_total	Te_homolog_num	Ch_homolog_num	Localized_Golgi_to_ER	Localized_cytoplasm	Min_mRNA_halflife	Total_mRNA_halflife
YAR019C_YJR059W	-0.08899	0	0	0.865800866	231	0	0	0	1	41	84
YAR019C_YKL048C	0.071687	0	0	4.347826087	46	0	0	0	0	41	85
YAR019C_YKL101W	-0.0539886	0	0	2.727272727	110	0	0	0	0	37	78
YAR019C_YKL116C	-0.057596	0	0	3.846153846	52	0	0	0	1	33	74
YAR019C_YKL139W	-0.292688	0	0	1.333333333	75	0	0	0	1	31	72
YAR019C_YKL161C	-0.1085526	0	0	0	45	0	0	0	0	23	64
YAR019C_YKL166C	-0.1425104	0	0	1.639344262	122	0	0	0	1	16	57
YAR019C_YKL168C	-0.0143304	0	0	0	42	0	0	0	1	41	85
YAR019C_YKL171W	-0.056899	0	0	0	74	0	0	0	0	41	102
YAR019C_YKL198C	-0.136448	0	0	3.03030303	33	0	0	0	0	39	80
YAR019C_YLL019C	-0.137336	0	0	4	50	0	0	0	0	38	38
YAR019C_YLR096W	-0.0479796	0	0	0	118	0	0	0	0	33	74
YAR019C_YLR113W	-0.169057	0	0	0	68	0	0	0	1	32	73
YAR019C_YLR248W	-0.1492274	0	0	3.448275862	58	0	0	0	1	41	89
YAR019C_YMR104C	0.0168586	0	0	2.564102564	39	0	0	0	1	38	38
YAR019C_YMR139W	-0.0750424	0	0	2.985074627	67	0	0	0	1	41	91
YAR019C_YMR291W	-0.0719926	0	0	2.564102564	39	0	0	0	1	41	105
YAR019C_YNL020C	-0.0177626	0	0	0	46	0	0	0	0	27	68
YAR019C_YNR031C	-0.2215874	0	0	0	39	0	0	0	1	29	70
YAR019C_YNR047W	-0.108393	0	0	0	29	0	0	0	1	41	95
YAR019C_YOL016C	-0.016093	0	0	1.369863014	73	0	0	0	1	41	82
YAR019C_YOL045W	-0.1269834	0	0	0	49	0	0	0	1	41	90
YAR019C_YOL113W	0.0208884	0	0	2.739726027	73	0	0	0	0	41	84
YAR019C_YOL128C	-0.127355	0	0	11.36363636	44	0	0	0	0	38	79
YAR019C_YOR061W	-0.036854	0	0	1.19047619	84	0	0	0	1	28	69
YAR019C_YOR231W	-0.032359	0	0	3.846153846	52	0	0	0	0	41	86
YAR019C_YOR233W	-0.092468	0	0	5.555555556	54	0	0	0	0	29	70
YAR019C_YOR267C	-0.014517	0	0	1.282051282	78	0	0	0	1	40	81
YAR019C_YOR351C	-0.1368616	0	0	2.380952381	84	0	0	0	0	38	38
YAR019C_YPL026C	-0.1733684	0	0	2.857142857	70	0	0	0	1	41	156
YAR019C_YPL031C	-0.022374	0	0	0.649350649	462	0	0	0	1	41	83
YAR019C_YPL042C	0.068795	0	0	1.449275362	69	0	0	0	0	32	73
YAR019C_YPL140C	-0.165862	0	0	0	44	0	0	0	1	29	70
YAR019C_YPL141C	-0.104215	0	0	6.194690265	113	0	0	0	1	17	58
YAR019C_YPL150W	0.0278514	0	0	0	64	0	0	0	0	41	82
YAR019C_YPL153C	0.0450192	0	0	0.735294118	136	0	0	0	0	38	79
YAR019C_YPL203W	0.02904	0	0	0	102	0	0	0	0	41	89
YAR019C_YPL209C	0.0091064	0	0	1.886792453	106	0	0	0	0	17	58
YAR019C_YPL236C	-0.1292894	0	0	0	28	0	0	0	0	41	82
YAR019C_YPR054W	0.0012566	0	0	0	41	0	0	0	0	38	38
YAR019C_YPR106W	-0.1520244	0	0	1.851851852	54	0	0	0	0	36	77
YAR019C_YPR161C	-0.1226676	0	0	0	99	0	0	0	0	28	69
YAR020C_YDR542W	0.03529855	0	0	0	53	0	0	0	0	38	38
YAR020C_YFL020C	0.01872785	0	0	0	53	0	0	0	0	49	117
YAR020C_YGL261C	-0.02698029	0	0	0	53	0	0	0	0	38	38
YAR020C_YGR294W	0.0103273	0	0	0	53	0	0	0	0	49	151
YAR020C_YIL176C	-0.07215335	0	0	0	53	0	0	0	0	38	38
YAR020C_YIR041W	0.0105264	0	0	0	53	0	0	0	0	38	38
YAR020C_YJL223C	-0.0070548	0	0	0	53	0	0	0	0	38	38
YAR020C_YJR150C	0.00944195	0	0	0	53	0	0	0	0	38	38
YAR020C_YJR151C	-0.00696275	0	0	0	53	0	0	0	0	45	94
YAR020C_YKL224C	0.05416365	0	0	0	53	0	0	0	0	38	38
YAR020C_YLL025W	0.03238155	0	0	0	53	0	0	0	0	35	84
YAR020C_YLR461W	-0.0359745	0	0	0	53	0	0	0	0	38	38
YAR020C_YMR325W	0.0135698	0	0	0	53	0	0	0	0	38	38
YAR020C_YOL161C	-0.003883	0	0	0	53	0	0	0	0	38	38
YAR020C_YPL282C	0.0193783	0	0	0	53	0	0	0	0	38	38
YAR023C_YCR007C	-0.0158925	0	0	0	3	0	0	0	0	30	78
YAR023C_YGL051W	-0.00976549	0	0	0	14	0	0	0	0	38	38
YAR023C_YGL053W	0.00789556	0	0	0	4	0	0	0	0	38	38
YAR023C_YGL263W	-0.0314036	0	0	0	3	0	0	0	0	13	43
YAR023C_YGR295C	-0.0295481	0	0	0	14	0	0	0	0	30	96
YAR023C_YHL044W	0.01848224	0	0	0	2	0	0	0	0	30	66
YAR023C_YJR161C	-0.04383875	0	0	0	4	0	0	0	0	38	38
YAR023C_YNR075W	0.01394561	0	0	0	5	0	0	0	0	38	38
YAR027W_YDL248W	0.01489355	0	0	0	34	0	0	0	0	38	38
YAR027W_YGL053W	-0.01430684	0	0	0	36	0	0	0	0	38	38
YAR027W_YGL263W	-0.0349596	0	0	0	35	0	0	0	0	13	65
YAR027W_YGR295C	0.0013259	0	0	2.222222222	45	0	0	0	0	52	118
YAR027W_YJR161C	0.01088625	0	0	2.857142857	35	0	0	0	0	38	38
YAR027W_YNR075W	0.00931621	0	0	2.777777778	36	0	0	0	0	38	38
YAR028W_YCR007C	0.01595	0	0	0	9	0	0	0	0	34	82
YAR028W_YDL248W	-0.001243	0	0	0	8	0	0	0	0	38	38
YAR028W_YGL051W	-0.0073726	0	0	0	20	0	0	0	0	38	38
YAR028W_YGL053W	-0.0006456	0	0	0	10	0	0	0	0	38	38
YAR028W_YGL263W	-0.017864	0	0	0	9	0	0	0	0	13	47
YAR028W_YGR295C	-0.061694	0	0	5.263157895	19	0	0	0	0	34	100
YAR028W_YHL043W	-0.001567	0	0	0	53	0	0	0	0	38	38
YAR028W_YHL044W	0.0098176	0	0	0	8	0	0	0	0	34	70
YAR028W_YIR043C	0.018125	0	0	0	53	0	0	0	0	38	38
YAR028W_YJR161C	0.002275	0	0	25	8	0	0	0	0	38	38
YAR028W_YNR075W	-0.0287586	0	0	0	11	0	0	0	0	38	38
YAR029W_YCR007C	0.0056125	0	0	0	53	0	0	0	0	48	97
YAR029W_YGL051W	-0.00935915	0	0	0	53	0	0	0	0	38	38
YAR029W_YGL053W	-0.0084074	0	0	0	53	0	0	0	0	38	38
YAR031W_YDL248W	0.03120255	0	0	0	7	0	0	0	0	38	38
YAR031W_YGL053W	0.01298596	0	0	0	9	0	0	0	0	38	38
YAR031W_YGL263W	-0.0266276	0	0	0	8	0	0	0	0	13	43
YAR031W_YGR295C	0.0151479	0	0	0	19	0	0	0	0	30	96
YAR031W_YJR161C	0.02766125	0	0	0	9	0	0	0	0	38	38
YAR033W_YCR007C	-0.012	0	0	0	5	0	0	0	0	23	71
YAR033W_YGL051W	-0.0645204	0	0	23.07692308	13	0	0	0	0	38	38
YAR033W_YGL053W	0.0465376	0	0	20	5	0	0	0	0	38	38
YAR033W_YGL263W	0.035644	0	0	0	5	0	0	0	0	13	36
YAR033W_YHL044W	-0.0446496	0	0	0	4	0	0	0	0	23	59
YAR033W_YIR043C	0.00865	0	0	0	53	0	0	0	0	38	38
YAR033W_YNR075W	-0.0036644	0	0	0	7	0	0	0	0	38	38
YAR042W_YDL019C	0.0098594	0	0	10.34482759	29	0	0	0	0	28	58
YAR042W_YHR001W	0.020863	0	0	0	26	0	0	0	0	28	78
YAR042W_YHR073W	0.0324249	0	0	4.166666667	24	0	0	0	0	38	38
YAR042W_YKR003W	-0.021146	0	0	0	20	0	0	0	0	28	56
YAR042W_YOR237W	-0.0689465	0	0	0	53	0	0	0	0	28	66
YAR042W_YPL145C	0.0081094	0	0	0	26	0	0	0	1	28	82
YAR050W_YCR089W	0.0289475	0	0	0	53	0	0	0	0	45	109
YAR050W_YDR134C	-0.01030975	0	0	0	53	0	0	0	0	38	38
YAR050W_YFL051C	-0.014245	0	0	0	53	0	0	0	0	38	38
YAR050W_YHR212W-A	0.00831125	0	0	0	53	0	0	0	0	38	38
YAR050W_YHR213W	0.00282125	0	0	0	53	0	0	0	0	38	38
YAR050W_YKR102W	0.0258775	0	0	0	53	0	0	0	0	45	98
YAR050W_YLR110C	-0.00693025	0	0	0	53	0	0	0	0	33	78
YAR066W_YOL155C	-0.0264574	0	0	0	53	0	0	0	0	38	38
YAR071W_YBR092C	-0.0391273	0	0	0	53	0	0	0	0	9	41
YAR071W_YDL024C	-0.0090732	0	0	0	53	0	0	0	0	32	65
YBL003C_YDR225W	-0.0147468	0	0	40.21164021	189	0	0	0	0	27	54
YBL003C_YOL012C	-0.01946475	0	0	16.50943396	212	0	0	0	0	24	51
YBL005W_YER184C	0.04629475	0	0	0	2	0	0	0	1	21	58
YBL005W_YGL013C	0.019554	0	0	14.28571429	7	0	0	0	1	30	67
YBL005W_YIL130W	-0.020022	0	0	0	53	0	0	0	1	29	66
YBL005W_YKL015W	-0.00863425	0	0	0	2	0	0	0	2	16	53
YBL005W_YKR064W	-0.01088105	0	0	0	53	0	0	0	2	37	88
YBL005W_YLR098C	0.0030927	0	0	0	53	0	0	0	2	38	38
YBL005W_YOR380W	-0.02272475	0	0	0	2	0	0	0	1	37	86
YBL007C_YIR006C	-0.11581964	0	0	5.517241379	145	0	0	0	1	28	64
YBL008W_YBR198C	0.16119356	0	0	0	166	0	0	0	1	38	38
YBL008W_YCR072C	0.00599708	0	0	0	38	0	0	0	1	8	29
YBL008W_YDR267C	-0.02349624	0	0	0	18	0	0	0	2	21	48
YBL008W_YKL021C	0.02349558	0	0	0	53	0	0	0	1	38	38
YBL008W_YKL121W	0.0020988	0	0	0	53	0	0	0	1	21	64
YBL008W_YLR129W	-0.00126172	0	0	0	15	0	0	0	2	9	30
YBL008W_YLR222C	0.04097156	0	0	0	32	0	0	0	1	38	38
YBL008W_YML102W	-0.26281305	0	0	7.692307692	26	0	0	0	1	21	53
YBL008W_YMR102C	-0.00598664	0	0	0	12	0	0	0	1	20	41
YBL008W_YNL006W	-0.03795161	0	0	0	27	0	0	0	1	21	67
YBL008W_YOR038C	0.00232514	0	0	69.23076923	13	0	0	0	1	21	42
YBL009W_YGL021W	0.010985	0	0	0	11	0	0	0	0	38	38
YBL011W_YKR067W	-0.79508525	0	0	0	4	0	0	0	0	22	64
YBL017C_YCR100C	0.06345475	0	0	0	53	0	0	0	0	38	38
YBL017C_YNR065C	-0.017629	0	0	0	18	0	0	0	0	31	66
YBL017C_YNR066C	0.11647545	0	0	0	53	0	0	0	0	38	38
YBL023C_YBR202W	-0.31805995	0	0	28.57142857	49	0	0	0	2	29	59
YBL023C_YGL201C	-0.12719517	0	0	26.31578947	57	0	0	0	2	20	50
YBL023C_YLR274W	-0.4197058	0	0	26.47058824	68	0	0	0	1	30	60
YBL023C_YPR019W	-0.74146335	0	0	47.36842105	57	0	0	0	2	30	62
YBL024W_YNL022C	0.01869914	0	0	0	8	0	0	0	1	14	29
YBL024W_YNL061W	-0.00098504	0	0	3.389830508	59	0	0	0	0	9	24
YBL032W_YBR233W	-0.05490415	0	0	0	34	0	0	0	2	10	44
YBL039C_YJR103W	-0.7579714	0	0	5.405405405	37	0	0	0	2	5	54
YBL041W_YER094C	-0.52185625	0	0	0	16	0	0	0	0	33	80
YBL041W_YJL001W	0.0101725	0	0	21.42857143	28	0	0	0	0	47	95
YBL042C_YIR028W	-0.04926	0	0	0	7	0	0	0	0	9	31
YBL042C_YLR237W	-0.02472176	0	0	0	53	0	0	0	0	9	49
YBL042C_YOR071C	-0.00454816	0	0	0	7	0	0	0	0	9	29
YBL042C_YOR192C	0.002824	0	0	0	53	0	0	0	0	38	38
YBL043W_YJR115W	-0.04224859	0	0	0	53	0	0	0	0	38	38
YBL047C_YIR006C	-0.1292884	0	0	9.090909091	33	0	0	0	0	28	68
YBL047C_YKR019C	-0.016601	0	0	0	19	0	0	0	0	35	75
YBL052C_YMR127C	-0.0297832	0	0	0	27	0	0	0	1	10	38
YBL052C_YOR244W	-0.0382164	0	0	1.005025126	199	0	0	0	0	28	67
YBL054W_YER088C	-0.0093455	0	0	25	4	0	0	0	2	6	41
YBL056W_YDL006W	-0.0643575	0	0	0	26	1	0	0	1	31	64
YBL056W_YER089C	-0.0855725	0	0	4.545454545	22	0	0	0	2	27	60
YBL056W_YJL005W	0.0411465	0	0	0	27	0	0	0	1	33	81
YBL059W_YER093C-A	0.07327894	0	0	0	53	0	0	0	0	30	63
YBL061C_YDL203C	0.04163634	0	0	0	17	0	0	0	1	30	77
YBL061C_YER096W	-0.09666601	0	0	0	53	0	0	0	1	45	92
YBL063W_YGL216W	-0.01234824	0	0	0	17	0	0	0	0	12	54
YBL063W_YKL079W	-0.001726	0	0	0	96	0	0	0	1	12	41
YBL063W_YPL155C	-0.0030104	0	0	8.333333333	12	0	0	0	0	12	44
YBL063W_YPR141C	0.11271704	0	0	3.846153846	26	0	0	0	0	12	33
YBL064C_YDR453C	0.04238926	0	0	0	13	0	0	0	1	51	151
YBL064C_YML028W	-0.03614966	0	0	0	15	0	0	0	1	35	135
YBL066C_YLR451W	-0.03783616	0	0	0	53	0	0	0	0	16	74
YBL067C_YDR069C	0.52854785	0	0	0	60	0	0	0	0	18	61
YBL067C_YER098W	-0.10048059	0	0	2	50	0	0	0	1	18	53
YBL067C_YER144C	-0.00165585	0	0	0	52	0	0	0	0	18	53
YBL067C_YER151C	-0.00091694	0	0	9.761904762	420	0	0	0	1	18	50
YBL067C_YIL156W	-0.0367119	0	0	1.886792453	53	0	0	0	1	18	54
YBL067C_YJL197W	-0.03492655	0	0	1.923076923	52	0	0	0	1	18	48
YBL067C_YKR098C	0.01475404	0	0	0	51	0	0	0	0	18	155
YBL067C_YMR223W	0.05557834	0	0	3.278688525	122	0	0	0	0	12	30
YBL067C_YMR304W	-0.07496286	0	0	1.136363636	88	0	0	0	1	18	66
YBL068W_YER099C	0.0098952	0	0	100	3	0	0	0	2	15	32
YBL068W_YOL061W	0.02185556	0	0	14.28571429	14	0	0	0	2	15	38
YBL069W_YER101C	-0.00418095	0	0	50	2	0	0	0	2	38	38
YBL069W_YMR152W	0.0011892	0	0	0	53	0	0	0	1	38	38
YBL072C_YER102W	-0.3096135	0	0	0	53	0	0	0	2	13	28
YBL075C_YBR169C	-0.0300792	0	0	12	25	0	1	0	2	80	189
YBL075C_YDL229W	0.0235672	0	0	1.133144476	353	0	2	0	2	11	91
YBL075C_YER103W	-0.0441808	0	0	9.090909091	22	0	2	0	2	56	136
YBL075C_YHR064C	-0.0004648	0	0	4.166666667	48	0	1	0	2	18	98
YBL075C_YJL034W	-0.32590904	0	0	1.538461538	65	0	1	0	1	23	103
YBL075C_YJR045C	-0.00096576	0	0	0	24	0	2	0	1	48	128
YBL075C_YKL073W	-0.010318	0	0	7.142857143	14	0	1	0	1	22	102
YBL075C_YLL024C	-0.0588264	0	0	4.615384615	65	0	2	0	2	8	88
YBL075C_YPL106C	0.0012912	0	0	5.797101449	69	0	1	0	2	32	112
YBL076C_YGR094W	0.03073496	0	0	0	53	0	0	0	2	15	43
YBL079W_YER105C	-0.3880225	0	0	26.08695652	23	0	0	0	0	31	62
YBL084C_YBR112C	0.072629	0	0	1.408450704	71	0	0	0	1	26	79
YBL084C_YDR244W	0.04455001	0	0	0	51	0	0	0	1	41	94
YBL084C_YHR166C	-0.52815101	0	0	34.14634146	41	0	0	0	1	32	85
YBL084C_YKL022C	-0.52637691	0	0	41.66666667	36	0	0	0	1	39	92
YBL085W_YER114C	-0.82518059	0	0	31.03448276	58	0	0	0	2	21	49
YBL087C_YER117W	-0.186725	0	0	11.76470588	17	0	0	0	0	13	28
YBL088C_YBR136W	-0.152858	0	0	24.13793103	29	0	0	0	0	34	78
YBL088C_YJR066W	0.08425244	0	0	0	83	0	0	0	0	34	76
YBL088C_YKL203C	0.0099736	0	0	0	80	0	0	0	0	30	64
YBL088C_YLR305C	-0.13415034	0	0	0	20	0	0	0	0	27	61
YBL089W_YER119C	0.02846614	0	0	0	53	0	0	0	0	38	80
YBL089W_YIL088C	0.01853026	0	0	0	53	0	0	0	0	38	77
YBL091C-A_YER120W	0.0199782	0	0	0	46	0	0	0	0	33	85
YBL101C_YJL084C	-0.0171896	0	0	0	12	0	0	0	2	45	105
YBL101C_YKR021W	-0.0065016	0	0	0	10	0	0	0	2	36	81
YBL101C_YPR030W	0.0458232	0	0	0	53	0	0	0	1	45	133
YBL105C_YBR160W	-0.026045	0	0	1.709401709	585	0	0	0	2	25	57
YBL105C_YBR274W	0.02520905	0	0	2.325581395	86	0	0	0	2	27	59
YBL105C_YCL024W	0.072965	0	0	1.162790698	86	0	0	0	1	31	63
YBL105C_YCR008W	0.02674225	0	0	0	97	0	0	0	1	17	49
YBL105C_YCR073C	0.025262	0	0	0	66	0	0	0	1	32	90
YBL105C_YCR091W	0.050327	0	0	0	78	0	0	0	1	32	74
YBL105C_YDL025C	-0.0602458	0	0	0	81	0	0	0	1	32	82
YBL105C_YDL028C	-0.03555555	0	0	1.941747573	103	0	0	0	1	32	72
YBL105C_YDL079C	0.0091525	0	0	0	53	0	0	0	1	38	38
YBL105C_YDL101C	-0.00485925	0	0	0	95	0	0	0	1	32	73
YBL105C_YDL108W	0.0421175	0	0	1.19047619	84	0	0	0	1	22	54
YBL105C_YDL214C	-0.0129	0	0	2.43902439	82	0	0	0	1	32	74
YBL105C_YDR122W	0.0460527	0	0	1.428571429	70	0	0	0	2	32	91
YBL105C_YDR247W	0.0275175	0	0	0.943396226	106	0	0	0	2	32	82
YBL105C_YDR283C	0.0172075	0	0	0	92	0	0	0	2	32	79
YBL105C_YDR466W	-0.01880905	0	0	1.234567901	81	0	0	0	1	32	81
YBL105C_YDR477W	0.01480625	0	0	0.862068966	232	0	0	0	2	32	70
YBL105C_YDR490C	-0.735	0	0	0	63	0	0	0	1	32	73
YBL105C_YDR507C	0.0668775	0	0	2.040816327	98	0	0	0	2	32	69
YBL105C_YDR523C	-0.04494275	0	0	0	93	0	0	0	2	38	38
YBL105C_YER129W	0.0815812	0	0	0	65	0	0	0	2	32	72
YBL105C_YFL033C	0.0147965	0	0	0	65	0	0	0	2	32	89
YBL105C_YFR014C	0.0266685	0	0	0.921658986	217	0	0	0	2	32	78
YBL105C_YGL158W	0.05427625	0	0	0	185	0	0	0	1	6	38
YBL105C_YGL179C	0.05127325	0	0	0	127	0	0	0	1	32	70
YBL105C_YGL180W	-0.01507905	0	0	0.724637681	276	0	0	0	1	32	93
YBL105C_YGR040W	0.0489922	0	0	0.602409639	166	0	0	0	2	20	52
YBL105C_YGR052W	0.06803025	0	0	0	92	0	0	0	2	16	48
YBL105C_YGR092W	-0.17235665	0	0	0	160	0	0	0	2	32	68
YBL105C_YHR030C	-0.4290532	0	0	1.801801802	111	0	0	0	2	32	66
YBL105C_YHR079C	-0.01337795	0	0	0.78125	128	0	0	0	1	28	60
YBL105C_YHR082C	0.04747445	0	0	0.806451613	248	0	0	0	2	32	75
YBL105C_YIL035C	0.079206	0	0	1.257861635	159	0	0	0	2	32	73
YBL105C_YIL095W	-0.02014125	0	0	4.098360656	122	0	0	0	1	32	65
YBL105C_YJL095W	-0.3404005	0	0	1.775147929	169	0	0	0	2	16	48
YBL105C_YJL106W	-0.0318318	0	0	0.819672131	122	0	0	0	1	26	58
YBL105C_YJL128C	0.02280425	0	0	0	73	0	0	0	2	32	66
YBL105C_YJL141C	0.0153065	0	0	0	100	0	0	0	1	38	38
YBL105C_YJL164C	-0.0833208	0	0	0.294117647	340	0	0	0	2	32	80
YBL105C_YJL165C	-0.00644495	0	0	0	74	0	0	0	1	32	68
YBL105C_YJL187C	0.0378552	0	0	0.540540541	185	0	0	0	1	32	72
YBL105C_YJR059W	-0.0044925	0	0	1.6	250	0	0	0	2	32	75
YBL105C_YKL048C	0.04618275	0	0	0	69	0	0	0	1	32	76
YBL105C_YKL101W	0.04732705	0	0	0	134	0	0	0	1	32	69
YBL105C_YKL116C	0.057338	0	0	0	75	0	0	0	2	32	65
YBL105C_YKL139W	0.038714	0	0	0	97	0	0	0	2	31	63
YBL105C_YKL161C	-0.00158095	0	0	1.538461538	65	0	0	0	1	23	55
YBL105C_YKL166C	0.0576762	0	0	1.398601399	143	0	0	0	2	16	48
YBL105C_YKL168C	0.0283112	0	0	0	63	0	0	0	2	32	76
YBL105C_YKL198C	0.045594	0	0	0	55	0	0	0	1	32	71
YBL105C_YLL019C	0.090008	0	0	0	73	0	0	0	1	38	38
YBL105C_YLR096W	-0.0057187	0	0	0.724637681	138	0	0	0	1	32	65
YBL105C_YLR113W	0.09736475	0	0	0	89	0	0	0	2	32	64
YBL105C_YLR248W	0.01354595	0	0	1.25	80	0	0	0	2	32	80
YBL105C_YMR104C	-0.02764955	0	0	0	61	0	0	0	2	38	38
YBL105C_YMR139W	0.0446222	0	0	0	90	0	0	0	2	32	82
YBL105C_YMR291W	0.06088905	0	0	0	61	0	0	0	2	32	96
YBL105C_YNL020C	-0.08718845	0	0	6.349206349	63	0	0	0	1	27	59
YBL105C_YNR031C	0.03705095	0	0	0	60	0	0	0	2	29	61
YBL105C_YNR047W	0.02874775	0	0	2.040816327	49	0	0	0	2	32	86
YBL105C_YOL016C	-0.00155225	0	0	2.150537634	93	0	0	0	2	32	73
YBL105C_YOL045W	0.07048895	0	0	0	70	0	0	0	2	32	81
YBL105C_YOL113W	0.0459523	0	0	1.052631579	95	0	0	0	1	32	75
YBL105C_YOL128C	0.01974625	0	0	0	70	0	0	0	1	32	70
YBL105C_YOR061W	0.0591745	0	0	1.923076923	104	0	0	0	2	28	60
YBL105C_YOR231W	-0.06396675	0	0	0	75	0	0	0	1	32	77
YBL105C_YOR233W	0.076204	0	0	0	78	0	0	0	1	29	61
YBL105C_YOR267C	-0.05963025	0	0	0	100	0	0	0	2	32	72
YBL105C_YOR351C	0.0405398	0	0	0.943396226	106	0	0	0	1	38	38
YBL105C_YPL031C	0.0058595	0	0	0.621118012	483	0	0	0	2	32	74
YBL105C_YPL042C	-0.05846625	0	0	0	91	0	0	0	1	32	64
YBL105C_YPL140C	0.0216985	0	0	1.5625	64	0	0	0	2	29	61
YBL105C_YPL141C	0.04687625	0	0	1.438848921	139	0	0	0	2	17	49
YBL105C_YPL150W	0.00905705	0	0	0	85	0	0	0	1	32	73
YBL105C_YPL153C	0.0760574	0	0	3.947368421	152	0	0	0	1	32	70
YBL105C_YPL203W	-0.047395	0	0	0.819672131	122	0	0	0	1	32	80
YBL105C_YPL209C	-0.0148892	0	0	1.57480315	127	0	0	0	1	17	49
YBL105C_YPR054W	-0.00778105	0	0	0	62	0	0	0	1	38	38
YBL105C_YPR111W	0.0397193	0	0	0	55	0	0	0	2	32	66
YBL105C_YPR161C	-0.1001547	0	0	0	120	0	0	0	1	28	60
YBL106C_YPR032W	-0.36088715	0	0	0	15	0	0	0	1	36	86
YBL108C-A_YBR301W	-0.02036925	0	0	0	53	0	0	0	0	38	38
YBL108C-A_YFL020C	0.01705825	0	0	0	53	0	0	0	0	38	38
YBL108C-A_YGL261C	0.05444995	0	0	0	53	0	0	0	0	38	38
YBL108C-A_YHL046C	0.0052945	0	0	0	53	0	0	0	0	38	38
YBL108C-A_YJR150C	0.01522275	0	0	0	53	0	0	0	0	38	38
YBL108C-A_YLL025W	-0.03871525	0	0	0	53	0	0	0	0	38	38
YBL108C-A_YLR037C	0.0093567	0	0	0	53	0	0	0	0	38	38
YBL108C-A_YLR461W	-0.0092025	0	0	0	53	0	0	0	0	38	38
YBR001C_YDR001C	-0.0212924	0	0	0	12	0	0	0	2	49	103
YBR005W_YDR003W	-0.012039	0	0	0	53	0	0	0	1	38	38
YBR006W_YER073W	-0.034737	0	0	0	53	0	0	0	1	10	73
YBR006W_YHR037W	0.015305	0	0	0	5	0	0	0	1	48	111
YBR006W_YHR039C	-0.0071972	0	0	0	22	0	0	0	1	42	105
YBR006W_YMR110C	-0.005077	0	0	0	5	0	0	0	1	58	121
YBR006W_YMR169C	0.0305858	0	0	0	5	0	0	0	2	38	38
YBR006W_YMR170C	-0.0062368	0	0	0	6	0	0	0	2	40	103
YBR006W_YOR374W	-0.02755	0	0	0	6	0	0	0	1	55	118
YBR006W_YPL061W	0.0383068	0	0	0	12	0	0	0	2	16	79
YBR008C_YBR180W	-0.0360844	0	0	0	53	0	0	0	0	48	163
YBR008C_YGR138C	-0.010868	0	0	0	53	0	0	0	0	48	102
YBR008C_YHR048W	0.03296575	0	0	0	53	0	0	0	0	16	64
YBR008C_YIL120W	-0.01284375	0	0	0	53	0	0	0	0	23	71
YBR008C_YIL121W	0.01028775	0	0	0	53	0	0	0	0	38	38
YBR008C_YLL028W	0.0004376	0	0	0	53	0	0	0	0	32	80
YBR009C_YNL030W	-0.91460651	0	0	83.90501319	379	0	0	0	0	27	55
YBR010W_YKL049C	0.0684074	0	0	15.56802244	713	0	0	0	0	16	51
YBR010W_YNL031C	-0.8507208	0	0	91.88679245	530	0	0	0	0	35	71
YBR011C_YMR267W	-0.0059034	0	0	0	17	0	0	0	1	28	68
YBR014C_YCL035C	-0.0154251	0	0	0	53	0	0	0	1	21	93
YBR014C_YDL010W	0.01506784	0	0	0	4	0	0	0	0	21	59
YBR014C_YDR513W	-0.04638215	0	0	0	6	0	0	0	0	21	76
YBR014C_YPL156C	-0.09534859	0	0	0	53	0	0	0	0	21	101
YBR015C_YJL186W	-0.0394712	0	0	0	53	0	0	0	0	38	38
YBR016W_YDL012C	0.0760984	0	0	0	8	0	0	0	0	32	65
YBR017C_YLR347C	0.040428	0	0	14.60674157	89	0	0	0	2	16	44
YBR019C_YGL001C	-0.24347125	0	0	0	16	0	0	0	0	32	71
YBR019C_YHR210C	0.029398	0	0	0	53	0	0	0	0	39	101
YBR019C_YNR071C	0.02723	0	0	0	53	0	0	0	0	38	38
YBR020W_YDR009W	0.0049665	0	0	33.33333333	3	0	0	0	1	22	66
YBR025C_YGR210C	-0.14921046	0	0	0	53	0	0	0	2	11	33
YBR025C_YHL014C	-0.0226879	0	0	0	12	0	0	0	1	11	41
YBR028C_YBR274W	-0.00378805	0	0	3.921568627	51	0	0	0	2	38	38
YBR028C_YCL024W	-0.002965	0	0	0	52	0	0	0	1	38	38
YBR028C_YCR008W	0.00250275	0	0	1.639344262	61	0	0	0	1	38	38
YBR028C_YCR073C	0.028178	0	0	0	31	0	0	0	1	38	38
YBR028C_YCR091W	-0.010687	0	0	0	43	0	0	0	1	38	38
YBR028C_YDL017W	0.01046355	0	0	2.040816327	49	0	0	0	2	38	38
YBR028C_YDL025C	0.0158898	0	0	2.222222222	45	0	0	0	1	38	38
YBR028C_YDL028C	0.00470455	0	0	0	70	0	0	0	1	38	38
YBR028C_YDL079C	-0.0086025	0	0	5.882352941	17	0	0	0	1	38	38
YBR028C_YDL101C	-0.02142575	0	0	0	60	0	0	0	1	38	38
YBR028C_YDL108W	-0.0478675	0	0	0	50	0	0	0	1	38	38
YBR028C_YDL214C	-0.0038	0	0	0	49	0	0	0	1	38	38
YBR028C_YDR122W	0.0132613	0	0	0	36	0	0	0	2	38	38
YBR028C_YDR247W	0.0439325	0	0	0	72	0	0	0	2	38	38
